country,gdp_per_capita_PPP_constant_2011_international_dollar,gdp_per_capita_PPP_current_international_dollar,gdp_per_capita_constant2010USD,incomeLevel,iso2c,iso3c,latitude,lendingType,longitude,name,region,year
Middle East & North Africa (excluding high income),7508.2891893965,5362.455792167,2627.4287993876,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,1994
Middle East & North Africa (excluding high income),7561.301544796,5512.9506283086,2641.0205184212,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,1995
Middle East & North Africa (excluding high income),7872.4687820331,5844.6064281831,2753.0897119523,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,1996
Middle East & North Africa (excluding high income),8013.4163519083,6051.0690234531,2797.1215317774,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,1997
Middle East & North Africa (excluding high income),8376.502065888,6393.8863875438,2927.9556390454,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,1998
Middle East & North Africa (excluding high income),8632.7255577941,6690.3049335844,3012.91863462,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,1999
Middle East & North Africa (excluding high income),8851.5025774582,7015.9530441879,3082.9061078997,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2000
Middle East & North Africa (excluding high income),8948.5644327861,7254.5269007176,3114.2503239185,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2001
Middle East & North Africa (excluding high income),9103.2750353047,7493.2409215882,3166.4551389829,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2002
Middle East & North Africa (excluding high income),9160.6360344792,7690.8178249374,3191.6563016775,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2003
Middle East & North Africa (excluding high income),9721.5040104455,8386.1187432288,3391.5389282041,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2004
Middle East & North Africa (excluding high income),10021.0366425341,8922.6552996971,3497.8498560607,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2005
Middle East & North Africa (excluding high income),10420.7428990229,9563.6125473438,3634.2235151308,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2006
Middle East & North Africa (excluding high income),10890.2842840137,10260.5212065499,3797.622063691,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2007
Middle East & North Africa (excluding high income),11118.1390624514,10680.6824173852,3873.0705391609,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2008
Middle East & North Africa (excluding high income),11252.6638125568,10892.0083741951,3919.5736429855,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2009
Middle East & North Africa (excluding high income),11657.9085821666,11422.0850764228,4061.4136712129,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2010
Middle East & North Africa (excluding high income),11421.7007428135,11421.7007428135,3965.3835714795,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2011
Middle East & North Africa (excluding high income),11278.1336377836,11485.882665724,3913.6831538199,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2012
Middle East & North Africa (excluding high income),11256.6883178666,11649.1874079197,3905.4231534276,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2013
Middle East & North Africa (excluding high income),11395.8778376152,12004.3704927747,3953.1484635423,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2014
Middle East & North Africa (excluding high income),11351.0664893996,12085.8160154733,3937.3775854623,Aggregates,XQ,MNA,,Aggregates,,Middle East & North Africa (excluding high income),Aggregates,2015
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1962
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1963
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1964
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1965
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1966
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1967
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1968
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1969
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1970
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1971
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1972
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1973
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1974
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1975
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1976
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1977
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1978
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1979
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1980
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1981
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1982
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1983
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1984
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1985
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1986
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1987
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1988
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1989
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1990
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1991
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1992
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1993
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1994
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1995
Montenegro,,,,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1996
Montenegro,10205.2220289607,,4859.0352681439,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1997
Montenegro,10738.0108951867,,5112.7132267536,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1998
Montenegro,9755.3035511062,,4644.8145735347,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,1999
Montenegro,10075.1913207633,5998.0153563805,4797.123455223,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2000
Montenegro,10145.1160776567,6788.6121647385,4830.4168866542,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2001
Montenegro,10296.5269637041,7098.9852046887,4902.5084916381,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2002
Montenegro,10511.8977607246,7332.1877015472,5005.0534725784,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2003
Montenegro,10954.9903753806,7840.739324894,5216.0241536236,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2004
Montenegro,11397.4598127885,8313.662218799,5426.6981198871,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2005
Montenegro,12358.4228447766,10354.4725835133,5884.243604989,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2006
Montenegro,13656.697015164,12402.4150155584,6502.3937994414,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2007
Montenegro,14576.2029738369,13737.7230854006,6940.2002351839,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2008
Montenegro,13722.1695254214,12981.8147006787,6533.5673726897,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2009
Montenegro,14034.5066688075,13661.3695281813,6682.2811577457,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2010
Montenegro,14472.394231417,14472.394231417,6890.7735456784,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2011
Montenegro,14066.358350042,13863.8632458198,6697.4467702164,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2012
Montenegro,14551.3663748888,14883.5835891775,6928.3747295862,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2013
Montenegro,14796.5575171959,15410.0375297712,7045.1181384533,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2014
Montenegro,15291.480608207,16183.0827118134,7280.7669805282,Upper middle income,ME,MNE,42.4602,IBRD,19.2595,Montenegro,Europe & Central Asia,2015
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1962
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1963
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1964
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1965
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1966
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1967
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1968
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1969
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1970
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1971
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1972
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1973
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1974
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1975
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1976
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1977
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1978
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1979
Mongolia,,,,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1980
Mongolia,,,1440.6245763957,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1981
Mongolia,,,1521.9512007374,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1982
Mongolia,,,1570.5545995931,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1983
Mongolia,,,1621.1734250219,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1984
Mongolia,,,1668.4973965095,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1985
Mongolia,,,1774.6602527244,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1986
Mongolia,,,1784.5397519073,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1987
Mongolia,,,1825.0958488299,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1988
Mongolia,,,1855.7995759382,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1989
Mongolia,5122.5315981589,3310.8614252155,1761.2173934229,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1990
Mongolia,4605.9806589178,3076.0872365236,1583.6180011405,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1991
Mongolia,4131.9668131569,2822.4234612547,1420.6436175023,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1992
Mongolia,3966.2099816453,2773.6588565057,1363.6534732459,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1993
Mongolia,4020.1410519349,2871.2038289257,1382.1959335938,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1994
Mongolia,4243.8361676552,3094.184133288,1459.1062895538,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1995
Mongolia,4303.98886491,3195.3281344337,1479.7878558138,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1996
Mongolia,4435.082305611,3349.0072120809,1524.8601103235,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1997
Mongolia,4544.5020498874,3468.8739483836,1562.4805628499,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1998
Mongolia,4643.4822550256,3598.6678867326,1596.5117163047,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,1999
Mongolia,4655.0225955482,3689.7034897977,1600.4794904541,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2000
Mongolia,4748.2265939113,3849.3478831116,1632.5246813735,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2001
Mongolia,4924.3561259254,4053.4188731146,1693.0811443907,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2002
Mongolia,5214.6029934399,4377.9232687525,1792.8731752758,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2003
Mongolia,5705.0335065462,4921.3669375221,1961.4919008798,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2004
Mongolia,6047.1347241491,5384.3230614879,2079.1123788033,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2005
Mongolia,6483.5349863464,5950.2491470526,2229.154544,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2006
Mongolia,7055.1380932359,6647.1537503432,2425.6818498247,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2007
Mongolia,7576.4813498955,7278.375516346,2604.9289259975,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2008
Mongolia,7367.7859742046,7131.6434816761,2533.1757472126,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2009
Mongolia,7708.59998048,7552.6655726091,2650.3536590073,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2010
Mongolia,8881.4847172002,8881.4847172002,3053.6122742464,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2011
Mongolia,9788.8249746012,9969.1401702235,3365.5719786358,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2012
Mongolia,10720.0620598316,11093.8500234832,3685.7478370918,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2013
Mongolia,11348.6472864727,11954.6180259116,3901.8666082882,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2014
Mongolia,11409.4157006793,12147.942145457,3922.7598689779,Lower middle income,MN,MNG,47.9129,Blend,106.937,Mongolia,East Asia & Pacific,2015
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1962
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1963
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1964
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1965
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1966
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1967
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1968
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1969
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1970
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1971
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1972
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1973
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1974
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1975
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1976
Northern Mariana Islands,,,,High income,MP,MNP,15.1935,Not classified,145.765,Northern Mariana Islands,East Asia & Pacific,1977
